0.000983237265506959, -0.8962085803495956
0.0013059318462196254, -0.7328612703745243
0.0015935448763112394, -0.6415332283410766
0.0019823653956945334, -0.5128382304377874
0.0027079688010398957, -0.35765944606565636
0.0035206913904275317, -0.24988391090770445
0.003977002131005604, -0.19767504610845155
0.0046101405922140595, -0.13139597368511247
0.005343261472692505, -0.06764360818150283
0.00585219453920215, -0.032074813801828306
0.006630810065485987, 0.027229712248039384
0.007426548729572956, 0.0491278388857026
0.007846413637005827, 0.07115125677558254
0.013121342410387933, 0.19572417248089913
0.013937239044831757, 0.2104124836159258
0.014396849121718236, 0.21233709646249732
0.015254467743150667, 0.22659593702742153
0.0161118775458294, 0.2387770309930639
0.016571696441469577, 0.24277939043891728
0.01734453464890114, 0.2445995939086405
0.033012414557519736, 0.3037892696439757
0.03372239832008858, 0.30355260838978637
0.03457855521024514, 0.30326722275973417
0.03503795646837792, 0.30311408900702297
0.03589411335853447, 0.30282870337697076
0.03675027024869102, 0.30254331774691856
0.037209671506823805, 0.30239018399420736
0.03806582839698036, 0.30210479836415605
0.03892198528713691, 0.30181941273410384
0.039381386545269695, 0.30166627898139264
